/E 490187.99994 24.94147  22 1 1 1 455    -0.000000018 496800     0.000000000     0.000000000     0.000211164     8.125000000     0.000000005    -2.610187126     0.000000322     0.004771456     0.000001663  5153.666542053 496800     0.000000140     1.176090552     0.000000067     0.945444264   337.187500000    -1.798629431    -0.000000009     0.000000000 
/E 490188.00104 24.94257  6 1 1 1 455    -0.000000005 496800     0.000000000     0.000000000     0.000128606   -16.750000000     0.000000005    -1.074898200    -0.000000691     0.005458996     0.000009060  5155.000543594 496800    -0.000000015    -1.001772939     0.000000134     0.933259263   192.437500000    -1.666219650    -0.000000008    -0.000000000 
/E 490188.00177 24.94330  18 1 1 1 455    -0.000000011 496800     0.000000000     0.000000000    -0.000177366    10.843750000     0.000000005    -1.279851788     0.000000661     0.009239935     0.000001535  5153.683055878 496800     0.000000197     1.169572267     0.000000002     0.947812641   340.000000000    -2.513033028    -0.000000009     0.000000000 
/E 490188.00177 24.94330  21 1 1 1 455    -0.000000012 496800     0.000000000    -0.000000000     0.000064125    90.218750000     0.000000005    -0.081659269     0.000004919     0.013864084     0.000008387  5153.722915649 496800     0.000000145     0.111526882     0.000000125     0.936809497   205.875000000    -2.729841577    -0.000000008     0.000000000 
/E 490188.00336 24.94489  3 1 1 1 455    -0.000000004 496800     0.000000000     0.000000000     0.000228988   -27.562500000     0.000000005     2.332816259    -0.000001466     0.010577798     0.000008551  5153.685514450 496800    -0.000000061    -1.066321193    -0.000000184     0.925642167   196.312500000     0.811585680    -0.000000008    -0.000000000 
/E 490188.00629 24.94782  14 1 1 1 455    -0.000000009 496800     0.000000000     0.000000000    -0.000266090   -92.687500000     0.000000004     2.982193600    -0.000004772     0.003682881     0.000007946  5153.696571350 496800    -0.000000020     2.210186414    -0.000000110     0.989125235   238.968750000    -2.153672109    -0.000000008    -0.000000000 
